Title,Date,Category,Description
Đàn cá heo bơi lượn tung tăng gần đảo Hòn Cau,2025-10-12 16:22:00,Thời sự,Đàn cá heo khoảng 20 con xuất hiện và tung bơi gần đảo Hòn Cau (Lâm Đồng) làm nhiều người thích thú.
Cà Mau: Công an xác minh bằng cấp của một bác sĩ đã khám hơn 4.500 lượt bệnh,2025-10-12 16:03:00,Thời sự,Công an Cà Mau đang xác minh bằng cấp của một bác sĩ đã khám hơn 4.500 lượt bệnh tại Phòng khám đa khoa Y Đức Sài Gòn.
Đoàn đại biểu dự Đại hội Đảng bộ TP.HCM thăm và làm việc Vùng 2 Hải quân,2025-10-12 14:29:00,Thời sự,Đoàn đại biểu dự Đại hội đại biểu Đảng bộ TP.HCM lần thứ I (nhiệm kỳ 2025 - 2030) làm việc với Bộ Tư lệnh Vùng 2 Hải quân để tìm hiểu thực tiễn hoạt động của lực lượng hải quân trong bảo vệ chủ quyền và phát triển kinh tế biển.
Bắt nghi phạm cướp giật điện thoại nữ chủ quán cà phê,2025-10-12 13:57:00,Thời sự,"Vờ hỏi mượn điện thoại của nữ chủ quán cà phê ở Đắk Lắk, rồi... cầm bỏ chạy. Nghi phạm cướp giật này đã bị bắt giữ."
Chủ tịch Tập đoàn Becamex mong được tiếp tục đóng góp vào sự phát triển của TP.HCM,2025-10-12 12:55:00,Thời sự,"Sáng 12.10, tại phường Bình Dương, Đoàn đại biểu dự Đại hội Đảng bộ TP.HCM thăm, làm việc với Tập đoàn Becamex. Ông Nguyễn Văn Hùng, Chủ tịch HĐQT Tập đoàn bày tỏ mong muốn tiếp tục được đóng góp vào sự phát triển chung của TP.HCM."
Nhiều người trong 2 gia đình ở Quảng Ngãi bị tai nạn khi ra Đà Nẵng khám bệnh,2025-10-12 12:53:00,Thời sự,"Nhiều người trong 2 gia đình ở tỉnh Quảng Ngãi thuê ô tô đi ra TP.Đà Nẵng khám bệnh, nhưng không may gặp tai nạn nghiêm trọng, khiến tất cả đều bị thương."
"Xe giường nằm va chạm xe máy, 2 người chết, 3 phương tiện hư hỏng",2025-10-12 11:36:00,Thời sự,"Xe giường nằm va chạm xe máy khiến hai vợ chồng lớn tuổi tử vong tại xã Phù Mỹ, Gia Lai; ba phương tiện hư hỏng, hiện trường đầy dấu vết va chạm."
"Đoàn đại biểu dự Đại hội Đảng bộ TP.HCM trải nghiệm metro, dâng hương Vua Hùng",2025-10-12 11:26:00,Thời sự,"Sáng 12.10, đoàn đại biểu dự Đại hội đại biểu Đảng bộ TP.HCM lần thứ I tham quan các công trình, mô hình kinh tế, văn hóa, xã hội, quốc phòng, an ninh tiêu biểu trên địa bàn."
Không cần cấm bác sĩ siêu âm thông báo giới tính thai nhi,2025-10-12 11:25:00,Thời sự,"Sáng 12.10, Ủy ban Văn hóa và Xã hội của Quốc hội đã có phiên họp toàn thể thẩm tra dự thảo luật Dân số, luật Phòng bệnh, do Bộ Y tế soạn thảo."
Đoàn đại biểu Đảng bộ Chính phủ vào Lăng viếng Bác,2025-10-12 11:21:00,Thời sự,"Sáng 12.10, Thủ tướng Phạm Minh Chính đã dẫn đầu đoàn đại biểu dự Đại hội Đảng bộ Chính phủ lần thứ nhất, nhiệm kỳ 2025 - 2030 vào Lăng viếng Chủ tịch Hồ Chí Minh."
"Đồng Tháp: Cháy chợ Bình Hàng Tây, 9 ki ốt bị thiêu rụi",2025-10-12 10:39:00,Thời sự,Một vụ cháy chợ vừa xảy ra ở Đồng Tháp khiến 9 ki ốt và nhiều tài sản của tiểu thương bị thiêu rụi.
"Dự báo từ đêm mai, miền Bắc bước vào đợt mưa lớn 4 ngày",2025-10-12 08:31:00,Thời sự,"Dự báo từ đêm mai 13.10, miền Bắc bắt đầu đợt mưa lớn, kéo dài khoảng  4 ngày. Mưa lớn bắt đầu từ các tỉnh đông Bắc bộ, sau đó mở rộng sang phía tây Bắc bộ."
Triển lãm thiết bị công nghệ chiến lược tại Đại hội Đảng bộ TP.HCM,2025-10-12 07:31:00,Thời sự,"Trong khuôn khổ Đại hội Đảng bộ TP.HCM diễn ra từ 13-15.10, triển lãm khoa học công nghệ quy tụ gần 30 gian hàng với hơn 650 sản phẩm, giải pháp thuộc 11 nhóm công nghệ chiến lược."
Nâng mức trần thu nhập được mua nhà ở xã hội,2025-10-12 06:36:00,Thời sự,"Sáng 11.10, Thủ tướng Phạm Minh Chính chủ trì phiên họp của Ban Chỉ đạo T.Ư về chính sách nhà ở và thị trường bất động sản."
Chủ tịch Quốc hội dâng hương tưởng nhớ Chủ tịch Tôn Đức Thắng,2025-10-12 06:34:00,Thời sự,"Hướng tới kỷ niệm 80 năm Ngày Tổng tuyển cử đầu tiên bầu Quốc hội (QH) VN (6.1.1946 - 6.1.2026), sáng 11.10, Chủ tịch QH Trần Thanh Mẫn cùng đoàn công tác đã dâng hương tại Di tích quốc gia đặc biệt Khu lưu niệm Chủ tịch Tôn Đức Thắng ở xã Mỹ Hòa Hưng, An Giang."
Tổng Bí thư Tô Lâm dự lễ khởi công trường phổ thông nội trú ở Nghệ An,2025-10-12 06:20:00,Thời sự,"Ngày 11.10, Tổng Bí thư Tô Lâm dự lễ khởi công xây dựng Trường phổ thông nội trú liên cấp tiểu học và THCS Na Ngoi, tỉnh Nghệ An. Đây là ngôi trường được triển khai theo chủ trương mới của Bộ Chính trị về đầu tư xây dựng 248 trường phổ thông nội trú liên cấp tiểu học, THCS tại các xã biên giới đất liền."
"MTTQ Việt Nam thăm hỏi, trao quà hỗ trợ người dân tại Thái Nguyên, Bắc Ninh",2025-10-12 06:05:00,Thời sự,"Sáng 11.10, Đoàn công tác của Ủy ban T.Ư MTTQ VN do bà Hà Thị Nga, Phó chủ tịch Ủy ban T.Ư MTTQ VN, làm trưởng đoàn đã tới thăm hỏi, trao quà hỗ trợ người dân và lực lượng hỗ trợ nhân dân khắc phục hậu quả bão lũ tại Thái Nguyên."
Hữu Lũng và những vách đá 'đẻ' trứng  vàng,2025-10-12 05:58:00,Thời sự,"Thanh bình, nguyên sơ, những dãy núi đá vôi ở Hữu Lũng (Lạng Sơn) từ trước năm 2012 là một chốn xa đầy lạ lẫm. Nhưng nay thì khác, Hữu Lũng đã thành 'thánh địa' của những người yêu thể thao leo núi mạo hiểm khắp thế giới tìm về. Những vách đá nguyên sơ giờ là tài nguyên quý, tạo sinh kế dồi dào, là điển hình du lịch sinh thái, mạo hiểm đang phát triển tại VN."
Chung dòng máu Lạc Hồng: Tự hào là người Việt Nam trên đất khách,2025-10-12 05:52:00,Thời sự,"8 năm trước, ông Đinh Hoàng Hà và gia đình rời quê hương đến Singapore để sinh sống và làm việc. Với ông, việc ra đi chỉ là hành trình học hỏi, tích lũy tri thức và sáng kiến để sau này trở về đóng góp cho quê hương."
"Sang tên xe máy còn vướng, người dân còn ngại",2025-10-12 05:43:00,Thời sự,"Bạn đọc mong muốn có cơ chế sang tên xe máy trực tuyến để tạo điều kiện thuận lợi cho người dân, tiết kiệm thời gian, khuyến khích mọi người tham gia 'làm sạch' dữ liệu phương tiện."
Xây dựng trung tâm tài chính quốc tế để tạo bước phát triển đột phá,2025-10-12 05:36:00,Thời sự,Đây là chủ trương đột phá không chỉ thúc đẩy nhanh sự phát triển của TP.HCM mà còn là sự định vị quốc gia trên bản đồ kinh tế toàn cầu. Đây cũng là sự đột phá xóa bỏ 'điểm nghẽn của điểm nghẽn' là thể chế.
Xe kinh doanh vận tải dưới 8 chỗ: Bắt buộc lắp thiết bị ghi nhận hình ảnh tài xế?,2025-10-12 05:22:00,Thời sự,Chính phủ đề xuất bắt buộc lắp thiết bị ghi nhận hình ảnh người lái xe đối với ô tô kinh doanh vận tải dưới 8 chỗ ngồi và xe vận tải nội bộ.
"Xót cảnh người chết cuộn chiếu, cô gái trẻ làm dự án tặng áo quan",2025-10-12 05:04:00,Thời sự,"Tận mắt chứng kiến cảnh người sống không đủ cơm ăn, mất đi cũng không có nổi một chiếc quan tài yên nghỉ, chị Cao Hữu Hoàng Vân (34 tuổi, ở TP.HCM) cùng các cộng sự đã lập Nhóm thiện nguyện Liên Tâm, mang đến hơi ấm cho những phận đời lay lắt và sự trọn vẹn cuối cùng cho người đã khuất."
"Con muốn sống: Người mẹ nghèo cầu cứu, 'sẽ bán nhà để cứu con ung thư'",2025-10-12 04:47:00,Thời sự,"Gia đình hộ nghèo, không còn tài sản nào ngoài căn nhà nhỏ ở quê. Người mẹ trẻ nói sẽ bán nhà để cứu con đang chống chọi với bệnh ung thư hạch."
Người TP.HCM tập kết hàng gửi vùng lũ miền Bắc: 'Nơi nào cũng là người một nhà',2025-10-12 04:16:00,Thời sự,"Những chuyến xe nghĩa tình rời TP.HCM trong đêm, mang theo sữa, thuốc và cả hơi ấm phương Nam gửi đến miền Bắc đang oằn mình vì lũ lụt."
Độc đáo trụ sở UBND phường Sài Gòn cổ hơn nhà thờ Đức Bà ở TP.HCM,2025-10-12 04:09:00,Thời sự,"Ít ai biết, trụ sở UBND phường Sài Gòn gần 150 tuổi cổ hơn nhà thờ Đức Bà, là công trình kiến trúc Pháp đặc sắc ở trung tâm TP.HCM."
"MTTQ Việt Nam thăm hỏi, tặng quà nhân dân vùng ngập lũ Thái Nguyên, Bắc Ninh",2025-10-11 22:24:00,Thời sự,"Ngày 11.10, đoàn công tác của Ủy ban Trung ương Mặt trận Tổ quốc (MTTQ) Việt Nam do bà Hà Thị Nga, Phó chủ tịch Ủy ban Trung ương MTTQ Việt Nam, làm trưởng đoàn đã tới thăm hỏi, tặng quà người dân và lực lượng hỗ trợ nhân dân khắc phục hậu quả bão lũ tại các tỉnh Thái Nguyên, Bắc Ninh."
Chủ tịch UBND tỉnh Lâm Đồng: 'Không để tồn tại lời hứa trên giấy',2025-10-11 20:35:00,Thời sự,"Chủ tịch UBND tỉnh Lâm Đồng Hồ Văn Mười cho biết như vậy tại buổi họp báo công bố kết quả Đại hội đại biểu Đảng bộ tỉnh lần thứ I vào chiều 11.10. Ông cũng cho hay, trên địa bàn hiện có hơn 300 dự án với tổng vốn hàng chục nghìn tỉ đồng đang bị ách tắc..."
3 phó bí thư Thành ủy TP.HCM kiểm tra công tác chuẩn bị đại hội,2025-10-11 19:41:00,Thời sự,"Lãnh đạo Thành ủy TP.HCM kiểm tra công tác chuẩn bị triển lãm báo chí - xuất bản, khu trưng bày sản phẩm khoa học công nghệ và tổng duyệt chương trình nghệ thuật chào mừng khai mạc Đại hội Đảng bộ TP.HCM lần thứ I."
"Đà Nẵng: Hai xe bồn bốc cháy dữ dội gần cây xăng, đưa xe robot ứng cứu",2025-10-11 19:40:00,Thời sự,"Hai xe bồn chở xăng dầu bất ngờ bốc cháy dữ dội, phát ra nhiều tiếng nổ gần cây xăng. Công an TP.Đà Nẵng điều động lực lượng có cả xe robot chữa cháy đến hiện trường."
Vẫn còn hơn 10.200 nhà bị ngập do mưa lũ sau bão Matmo,2025-10-11 19:26:00,Thời sự,"Đến 17 giờ ngày 11.10, các địa phương chịu ảnh hưởng bởi mưa lũ sau bão Matmo (bão số 11) vẫn còn 10.267 nhà dân bị ngập, khoảng 76.142 khách hàng vẫn bị mất điện, tổng thiệt hại kinh tế ước tính trên 7.050 tỉ đồng."
Đề xuất sáp nhập Bệnh viện E vào Bệnh viện Bạch Mai,2025-10-11 19:18:00,Thời sự,"Trong số 39 bệnh viện trực thuộc, Bộ Y tế đề xuất 25 bệnh viện tiếp tục trực thuộc. Bệnh viện Bạch Mai sẽ có chuỗi bệnh viện, với việc tiếp nhận sáp nhập Bệnh viện E."
Phường Văn Miếu - Quốc Tử Giám thông tin về vụ cháy nhà khiến 5 người chết,2025-10-11 18:29:00,Thời sự,"Chính quyền sở tại cho biết, sơ bộ đánh giá cho thấy, do phát sinh cháy tại tầng 1 rồi cháy lan lên tầng trên đã khiến 5 người trong căn nhà ở ngõ 180 Kim Hoa (Hà Nội) tử vong."
Thứ trưởng Bộ VH-TT-DL nói lý do chưa đề xuất mô hình tập đoàn báo chí,2025-10-11 18:29:00,Thời sự,"Thứ trưởng thường trực Bộ VH-TT-DL Lê Hải Bình nói về lý do rút đề xuất về mô hình tổ hợp, tập đoàn báo chí tại luật Báo chí (sửa đổi)."
Đổi nơi đăng ký khám chữa bệnh bảo hiểm y tế ban đầu có mất phí không?,2025-10-11 18:05:00,Lao động - Việc làm,"Người tham gia bảo hiểm y tế có quyền lựa chọn và thay đổi nơi đăng ký khám, chữa bệnh ban đầu theo quy định và không phải trả bất kỳ khoản phí nào."
Chủ tịch Hà Nội: Đối mặt thiên tai kép là phép thử thật sự cho chính quyền,2025-10-11 18:01:00,Thời sự,"Theo Chủ tịch UBND TP.Hà Nội Trần Sỹ Thanh, chưa bao giờ thành phố phải đối mặt với thiên tai kép như lần này. Mưa đặc biệt lớn, gây áp lực khủng khiếp lên hệ thống đê điều và thoát nước. Đây là phép thử thật sự cho chính quyền các cấp."
"Miền Bắc sắp mưa lớn 4 ngày, rét đậm đến sớm",2025-10-11 17:52:00,Thời sự,Các tỉnh miền Bắc sắp bước vào đợt mưa lớn 4 ngày. Không khí lạnh dự báo sẽ hoạt động mạnh hơn từ tháng 11 và rét đậm ở các tỉnh miền Bắc có khả năng xuất hiện từ nửa cuối tháng 12.
Bắt 4 nghi phạm trộm cắp tài sản của người dân chạy lũ,2025-10-11 17:22:00,Pháp luật,"Lợi dụng khi nước lũ dâng cao, người dân phải đi sơ tán, 3 anh em trai và 1 người em họ chèo thuyền đi trộm cắp tài sản."
"Cầm đầu nhóm 'quái xế' gây náo loạn đêm giao thừa, trốn lệnh truy nã",2025-10-11 17:21:00,Thời sự,Bị can 17 tuổi từng cầm đầu đoàn xe 'đổ phố' gây náo loạn đêm giao thừa ở TP.Đà Nẵng đã bị bắt sau hơn 8 tháng trốn lệnh truy nã.
"Khánh Hòa tiêu hủy gần 40 tấn heo, gà dịch bệnh",2025-10-11 17:15:00,Thời sự,"Trong 3 tháng, Khánh Hòa ghi nhận 716 con heo và 1.041 con gia cầm buộc phải tiêu hủy do mắc dịch tả heo châu Phi và cúm gia cầm tại 13 xã, phường."
Thủ tướng yêu cầu điều tra vụ cháy nhà ở Hà Nội khiến 5 người chết,2025-10-11 17:11:00,Thời sự,"Thủ tướng Phạm Minh Chính vừa ký công điện gửi Bộ trưởng Bộ Công an, Chủ tịch UBND TP.Hà Nội về vụ cháy nhà dân khiến 5 người chết tại P.Văn Miếu - Quốc Tử Giám."
Điều tra vụ tài xế tử vong khi xe ben rơi xuống biển ở cảng Tiên Sa,2025-10-11 17:05:00,Thời sự,"Sau vụ xe ben bất ngờ trượt xuống biển trong lúc san lấp mặt bằng tại công trình cảng Tiên Sa (TP.Đà Nẵng), thi thể tài xế đã được phát hiện tại khu vực gần cầu cảng và các cơ quan chức năng đang điều tra làm rõ nguyên nhân."
Công an tỉnh Lâm Đồng giải cứu sinh viên bị 'bắt cóc online',2025-10-11 17:01:00,Thời sự,Công an tỉnh Lâm Đồng cho biết vừa kịp thời giải cứu sinh viên bị 'bắt cóc online' tại P.Lang Biang - Đà Lạt.
"Nợ phí tin nhắn 8.879 đồng, bỗng tăng hơn 1 triệu đồng trong chưa đầy 10 ngày",2025-10-11 17:00:00,Thời sự,"Chỉ từ một khoản nợ phí tin nhắn 8.879 đồng, thẻ tín dụng của một khách hàng tại Đắk Lắk đã bất ngờ nhảy vọt lên hơn 1 triệu đồng tiền dư nợ chỉ trong vòng chưa đầy 10 ngày."
Ngăn chặn nhóm người hành lễ trái phép ở Quảng Ninh,2025-10-11 16:57:00,Thời sự,"Công an xã Tiên Yên (Quảng Ninh) vừa kịp thời phát hiện, ngăn chặn một nhóm người tổ chức cúng bái, hành lễ trái quy định tại khu vực thác Pạc Sủi, ngăn nguy cơ phát sinh tụ điểm tín ngưỡng tự phát."
