Title,Date,Category,Description
Tạm đình chỉ nhiệm vụ đại biểu Quốc hội với ông Trần Văn Thức,2025-09-15 15:51:00,Thời sự,"Thường vụ Quốc hội quyết định cho phép khởi tố, bắt tạm giam, khám xét và tạm đình chỉ việc thực hiện nhiệm vụ, quyền hạn đại biểu Quốc hội đối với ông Trần Văn Thức, đại biểu khóa 15."
Ông Trump dọa ban bố tình trạng khẩn cấp ở thủ đô Washington,2025-09-15 15:54:00,Thế giới,"Tổng thống Trump nêu khả năng ban bố tình trạng khẩn cấp ở Washington, sau khi Thị trưởng Bowser tuyên bố cảnh sát thành phố sẽ không hợp tác với ICE."
VN-Index tăng 4 phiên liên tiếp,2025-09-15 16:05:00,Kinh doanh,"Dòng tiền đổ vào cổ phiếu thép, ngân hàng, chứng khoán giúp VN-Index hồi phục 4 phiên liên tiếp sau nhịp giảm hơn 70 điểm vào đầu tuần trước."
Nga giao dịch hàng đổi hàng với Trung Quốc,2025-09-15 16:18:00,Kinh doanh,"Dùng lúa mì đổi ôtô hay hạt lanh lấy vật liệu xây dựng, thương nhân Nga giao dịch với Trung Quốc không bằng tiền để tránh lệnh trừng phạt."
Ông Thaksin chuyển vào bệnh xá trong tù,2025-09-15 16:40:00,Thế giới,Cựu thủ tướng Thái Lan Thaksin được chuyển tới bệnh xá của nhà tù Klong Prem trong lúc thụ án một năm tù tại đây.
"Starlink gặp sự cố, quân đội Ukraine đứt kết nối toàn tiền tuyến",2025-09-15 17:01:00,Thế giới,"Dịch vụ Internet vệ tinh Starlink gặp sự cố trên toàn cầu, gây gián đoạn kết nối của toàn bộ đơn vị Ukraine trên tiền tuyến trong khoảng một giờ."
Đề xuất đầu tư hơn 152.000 tỷ đồng mở rộng cao tốc Bắc Nam,2025-09-15 17:07:00,Thời sự,"Bộ Xây dựng vừa đề xuất Chính phủ phương án đầu tư mở rộng 18 đoạn tuyến cao tốc Bắc Nam với tổng đầu tư hơn 152.000 tỷ đồng, theo phương thức PPP."
Vietjet nhận tàu bay A330 thân rộng mới từ Airbus,2025-09-15 17:30:00,Kinh doanh,"Tàu bay A330 thân rộng mang số hiệu VN-A280 được Airbus bàn giao cho Vietjet ngày 14/9, nâng tổng đội tàu lên 121 chiếc, phục vụ mở rộng mạng bay quốc tế và mùa cao điểm cuối năm."
Ông Medvedev: NATO chặn UAV Nga ở Ukraine đồng nghĩa với chiến tranh,2025-09-15 17:31:00,Thế giới,"Ông Medvedev cảnh báo rằng xung đột giữa Nga và NATO sẽ nổ ra nếu liên minh lập vùng cấm bay, bắn hạ UAV Nga trên bầu trời Ukraine."
Việt Nam giảm phát thải 240 triệu tấn CO2e,2025-09-15 18:09:00,Kinh doanh,"Việt Nam giảm phát thải khoảng 240 triệu tấn CO2e trong hơn ba thập kỷ, nhờ loại trừ, kiểm soát một số hợp chất dùng trong sản xuất điều hòa, tủ lạnh."
Người đàn ông bị lạc hai ngày trong Vườn quốc gia Cát Tiên,2025-09-15 18:09:00,Thời sự,"Lâm Đồng Ông Nguyễn Hữu Hà bị lạc hai ngày khi vào rừng Vườn quốc gia Cát Tiên hái nấm, được lực lượng chức năng tìm thấy trong tình trạng mệt lả, hoảng loạn."
Sĩ quan Mỹ tới quan sát tập trận chung Belarus - Nga,2025-09-15 18:10:00,Thế giới,"Các sĩ quan Mỹ đến Belarus để quan sát cuộc tập trận chung giữa quân đội Belarus và Nga, dấu hiệu về quan hệ ấm lên giữa Minsk với Washington."
Hàn Quốc điều tra vụ Mỹ bắt 300 công nhân,2025-09-15 18:34:00,Thế giới,Chính phủ Hàn Quốc cho biết đang điều tra liệu Mỹ có vi phạm nhân quyền trong cuộc đột kích nhà máy và bắt 300 lao động nước này tại bang Georgia hay không.
Thông điệp của Nga khi phóng thử tên lửa siêu vượt âm sát nách NATO,2025-09-15 19:00:00,Thế giới,"Nga dường như muốn phô diễn sức mạnh răn đe đối thủ, thể hiện sẵn sàng bảo vệ đồng minh Belarus, khi phóng tên lửa siêu vượt âm Zircon trong tập trận gần Ba Lan."
Trung Quốc nói Nvidia vi phạm luật chống độc quyền,2025-09-15 19:14:00,Kinh doanh,Điều tra sơ bộ của Trung Quốc xác định hãng chip Nvidia (Mỹ) đã vi phạm luật chống độc quyền của nước này.
"Mưa lớn gây lũ ở Khánh Hòa, Lâm Đồng",2025-09-15 19:25:00,Thời sự,"Mưa lớn tại Khánh Hòa và Lâm Đồng gây lũ cuồn cuộn, làm hư hại hoa màu và cuốn lượng lớn cát đỏ tràn ngập quốc lộ 1."
"Thủ tướng Hungary, Thụy Điển đấu khẩu về tội phạm vị thành niên",2025-09-15 19:51:00,Thế giới,"Thủ tướng Orban công kích chính phủ Thụy Điển về cách xử lý tội phạm ở trẻ vị thành niên, song ông Kristersson chỉ trích đây là ""lời nói dối trắng trợn""."
"NATO, Nga leo thang căng thẳng sau vụ bắn hạ UAV",2025-09-15 20:27:00,Thế giới,"Anh triệu đại sứ Nga để lên án vụ UAV xâm nhập lãnh thổ NATO tuần trước, trong khi Moskva nói liên minh này ""gần như đang trực tiếp tham chiến""."
Việt Nam - Nga tăng cường hợp tác hải quân,2025-09-15 20:36:00,Thời sự,"Đại tướng Phan Văn Giang và Chủ tịch Hội đồng Biển Nga Nicolai Patrushev thống nhất thúc đẩy hợp tác hải quân, giáo dục, đào tạo và nghiên cứu khoa học biển."
Mỹ đạt thỏa thuận với Trung Quốc về TikTok,2025-09-15 20:40:00,Kinh doanh,Bộ trưởng Tài chính Mỹ Scott Bessent cho biết hai nước đạt thỏa thuận khung về TikTok và hai lãnh đạo sẽ gặp nhau vào thứ Sáu để hoàn tất.
Đề nghị Mỹ xem xét khách quan về thương mại thủy sản Việt Nam,2025-09-15 20:44:00,Kinh doanh,"Bộ trưởng Nguyễn Hồng Diên gửi thư tới Bộ trưởng Thương mại Mỹ, đề nghị xem xét khách quan về thương mại thủy sản với Việt Nam."
Khách sạn ở Đà Nẵng bị phạt gần 600 triệu đồng,2025-09-15 20:53:00,Thời sự,Khách sạn 4 sao ChicLand Danang Beach Hotel ở Đà Nẵng bị xử phạt 564 triệu đồng vì 9 vi phạm về bảo vệ môi trường và an toàn thực phẩm.
Cục CSGT đề xuất không trồng cây xanh ở dải phân cách cao tốc,2025-09-15 21:15:00,Thời sự,"Cục CSGT kiến nghị bỏ cây xanh ở dải phân cách cao tốc, chỉ dùng lưới chống chói, sau tai nạn liên hoàn liên quan xe bồn tưới cây trên tuyến Cầu Giẽ - Ninh Bình."
Nghi phạm để lại lời nhắn trước khi ám sát Charlie Kirk,2025-09-15 22:18:00,Thế giới,Giám đốc FBI nói nghi phạm đã tiết lộ kế hoạch sát hại Charlie Kirk trong tin nhắn gửi bạn bè và bức thư tay để lại trong căn hộ.
Leo bộ 'như lên Everest' tại nhà ga cao nhất New York,2025-09-15 22:22:00,Thế giới,"Mỹ Nhà ga Smith-9th Street cao 27 m, được xem là nỗi ám ảnh của dân Brooklyn khi thang cuốn thường xuyên hỏng, khiến việc leo bộ được ví ""như leo Everest""."
'Triển lãm thành tựu đất nước thành công vượt mong đợi',2025-09-15 22:31:00,Thời sự,"Theo Thủ tướng Phạm Minh Chính, triển lãm ""80 năm hành trình Độc lập - Tự do - Hạnh phúc"" đã vượt kỳ vọng khi đón hơn 10 triệu lượt khách."
Đời thực của cô lái đò trong phim 'Mưa đỏ',2025-09-16 00:00:00,Thời sự,"Trong cuộc chiến 81 ngày đêm bảo vệ thành cổ Quảng Trị, bà Nguyễn Thị Thu cùng cha lái đò chở bộ đội vượt sông Thạch Hãn, khi về lại chở thương bệnh binh."
Vụ ám sát Charlie Kirk 'như vết sẹo' trong lòng giới trẻ Mỹ,2025-09-16 00:00:00,Thế giới,"Vụ ám sát Kirk khiến nhiều sinh viên Mỹ phẫn nộ, song nó cũng hé lộ những ""vết sẹo"" trong thế hệ trẻ về một đất nước ngày càng chia rẽ."
Đề xuất nâng giảm trừ gia cảnh ngay kỳ tính thuế 2025,2025-09-16 00:03:00,Kinh doanh,"Chuyên gia cho rằng nên áp dụng mức giảm trừ mới càng sớm càng tốt để người dân không phải chịu thêm một kỳ tính thuế ""không còn phù hợp thực tiễn""."
Loạt UAV xâm nhập phơi bày lỗ hổng phòng không NATO,2025-09-16 01:00:00,Thế giới,"NATO dùng vũ khí đắt đỏ để hạ UAV giá rẻ bay vào Ba Lan, phương án không bền vững và cho thấy liên minh thiếu sẵn sàng."
Nỗ lực dùng drone bù đắp khoảng trống quân số của Ukraine,2025-09-16 05:00:00,Thế giới,"Chỉ huy Ukraine cho biết họ sử dụng drone mặt đất theo nhiều cách khác nhau, dường như nhằm khắc phục tình trạng thiếu thốn nhân lực ở tiền tuyến."
Mỹ tiếp tục bắn nổ 'xuồng chở ma túy' từ Venezuela,2025-09-16 07:04:00,Thế giới,"Tổng thống Trump cho hay quân đội Mỹ đã lần thứ hai tập kích ""xuồng chở ma túy"" từ Venezuela, hạ 3 người."
Bộ trưởng Hàn Quốc: Mỹ thừa nhận 'quá tay' trong vụ bắt 300 lao động,2025-09-16 07:33:00,Thế giới,Bộ trưởng Thương mại Hàn Quốc cho biết Mỹ có phần hối tiếc về vụ đột kích nhà máy và bắt 300 lao động nước này tại bang Georgia hồi đầu tháng.
Bộ trưởng Tài chính: Việt Nam đã cố gắng đáp ứng các tiêu chí nâng hạng của FTSE,2025-09-16 07:51:00,Kinh doanh,"Việt Nam đã nỗ lực đáp ứng các tiêu chí nâng hạng của FTSE thông qua những cải cách nhằm tạo thuận lợi cho dòng vốn đầu tư nước ngoài vào thị trường, theo Bộ trưởng Nguyễn Văn Thắng."
Thủ tướng Anh chỉ trích Elon Musk phát ngôn 'kích động',2025-09-16 07:54:00,Thế giới,"Văn phòng Thủ tướng Starmer chỉ trích Musk dùng ""ngôn ngữ nguy hiểm và kích động"" khi phát biểu trước hàng trăm nghìn người biểu tình cực hữu ở Anh."
Tự động hóa giúp Masan mở rộng mảng bán lẻ,2025-09-16 08:00:00,Kinh doanh,"Masan (MSN) tự động hóa vận hành, tối ưu tài chính và cải thiện trải nghiệm người tiêu dùng qua nền tảng đặt hàng thông minh Winare, thúc đẩy mảng bán lẻ."
"Cảnh sát phá cửa, cứu ba mẹ con thoát khỏi đám cháy",2025-09-16 08:17:00,Thời sự,"Hà Nội Cảnh sát phòng cháy chữa cháy cùng người dân phá cửa sắt, phun nước dập lửa đám cháy ở phường Hà Đông, đưa ba mẹ con ra ngoài an toàn."
Mỹ cam kết triệt phá 'phong trào khủng bố' sau vụ ám sát Charlie Kirk,2025-09-16 08:39:00,Thế giới,"Nhà Trắng tuyên bố chính quyền Trump sẽ triệt phá ""phong trào khủng bố quy mô lớn trong nước"" liên quan tới vụ ám sát nhà hoạt động Charlie Kirk."
Bốn người tử vong trong nhà xưởng cháy ở Hà Nội,2025-09-16 08:42:00,Thời sự,Vợ chồng và hai con nhỏ tử vong khi xưởng cơ khí quây tôn ở xã Thường Tín bốc cháy ngùn ngụt rạng sáng 16/9.
Israel có thể đã bắt đầu chiến dịch chiếm đóng Gaza City,2025-09-16 09:03:00,Thế giới,Báo Mỹ dẫn lời quan chức giấu tên cho biết Israel đã mở chiến dịch trên bộ để kiểm soát Gaza City sau nhiều ngày không kích thành phố.
Người ông Trump đề cử được duyệt làm Thống đốc Fed,2025-09-16 09:12:00,Kinh doanh,Thượng viện Mỹ phê chuẩn Stephen Miran vào vị trí thành viên Hội đồng Thống đốc Cục Dự trữ liên bang (Fed).
Nỗi lo kinh tế làm lung lay chiến dịch truy quét nhập cư của ông Trump,2025-09-16 09:18:00,Thế giới,Áp lực lên kinh tế Mỹ do chính sách siết nhập cư cứng rắn tạo ra đang buộc Tổng thống Trump rút lại một số chương trình nghị sự quan trọng của mình.
Tòa phúc thẩm chặn quyết định sa thải Thống đốc Fed của ông Trump,2025-09-16 09:28:00,Thế giới,Tòa phúc thẩm liên bang tại Washington bác đơn kháng nghị khẩn cấp của chính quyền Trump nhằm sa thải bà Lisa Cook khỏi Hội đồng Thống đốc Fed.
Ông Trump: Israel sẽ không tập kích lãnh thổ Qatar nữa,2025-09-16 09:28:00,Thế giới,"Ông Trump khẳng định Israel sẽ ngừng tập kích vào Qatar, trong khi Thủ tướng Netanyahu vẫn để ngỏ khả năng nhắm vào quan chức Hamas ở nước ngoài."
Đề xuất 4.300 tỷ đồng nạo vét sông Buông chống ngập khu vực Biên Hòa,2025-09-16 10:00:00,Thời sự,"Ban Quản lý dự án đầu tư xây dựng tỉnh Đồng Nai đề xuất cải tạo, nạo vét sông Buông với tổng vốn hơn 4.300 tỷ đồng chống ngập cho khu vực Trảng Bom, Biên Hòa."
Canada chi hơn 9 tỷ USD cho cơ quan chuyên xây nhà giá rẻ,2025-09-16 10:12:00,Thế giới,"Canada thành lập cơ quan liên bang mới với ngân sách 9,4 tỷ USD nhằm xây dựng nhà giá rẻ, đối phó với khủng hoảng nhà ở."
Doanh nghiệp Việt cơ cấu lại thị trường trước biến động thuế Mỹ,2025-09-16 10:14:00,Kinh doanh,"Các sếp Nafoods và Đại Dũng cho rằng chính sách thuế của ông Trump giúp họ cơ cấu lại thị trường nguyên liệu, xuất khẩu, và ứng phó nhanh hơn trước biến động."
Huế thí điểm hệ thống cọc tiền chai nhựa đầu tiên tại Việt Nam,2025-09-16 10:29:00,Kinh doanh,"Huế trở thành đô thị đầu tiên tại Việt Nam, khu vực thí điểm hệ thống cọc tiền chai nhựa, theo đó người mua trả thêm 1.000 đồng và được nhận lại khi hoàn vỏ."
"Thủ tướng: Lập Quỹ học bổng quốc gia, tăng chi cho giáo dục",2025-09-16 10:42:00,Thời sự,"Thủ tướng Phạm Minh Chính cho biết Chính phủ sẽ lập Quỹ học bổng quốc gia và tăng chi ngân sách cho giáo dục, nhằm tạo đột phá chiến lược trong đào tạo nhân lực."
Mỹ lần đầu triển khai tổ hợp tên lửa tầm trung chiến lược ở Nhật,2025-09-16 10:48:00,Thế giới,"Mỹ lần đầu điều động tổ hợp Typhon, có thể khai hỏa tên lửa Tomahawk tầm bắn 2.400 km, đến Nhật Bản để tham gia tập trận chung."
FPT ký hợp đồng chuyển đổi số tích hợp 256 triệu USD,2025-09-16 10:59:00,Kinh doanh,"FPT vừa ký hợp đồng chuyển đổi số cho một tập đoàn năng lượng hàng đầu Châu Á, trị giá 256 triệu USD, lớn nhất trong lịch sử công ty."
Giới hoạt động chính trị Mỹ thấp thỏm sau vụ ám sát Charlie Kirk,2025-09-16 11:12:00,Thế giới,"Vụ ám sát Charlie Kirk không chỉ là bi kịch cá nhân, mà còn là cảnh báo về những rủi ro nghiêm trọng mà các nhà hoạt động chính trị nổi tiếng ở Mỹ có thể đối mặt."
'Chính phủ cân đối được nguồn lực để miễn viện phí cơ bản cho người dân',2025-09-16 11:14:00,Thời sự,"Phó thủ tướng Lê Thành Long khẳng định Chính phủ đã tính toán kỹ, đủ khả năng cân đối ngân sách để thực hiện lộ trình miễn viện phí cơ bản trong phạm vi quyền lợi bảo hiểm y tế."
Cựu đầu bếp Mỹ 'cướp ba ngân hàng trong một ngày',2025-09-16 11:21:00,Thế giới,"Từng cướp ngân hàng vì túng quẫn, Valentino Luchin, cựu bếp trưởng ở San Francisco, lại bị bắt với cáo buộc thực hiện ba vụ cướp trong một ngày."
