id,Title,Date,Category,Description,Url
fbf54aba0edfdb92621a908824299b60,Hữu Lũng v&agrave; những v&aacute;ch đ&aacute; &#039;đẻ&#039; trứng  v&agrave;ng,2025-10-12T05:58:00,Thời sự,"<a href=""https://thanhnien.vn/huu-lung-va-nhung-vach-da-de-trung-vang-185251011220956029.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760194546562-1760194548122788739040-0-0-1000-1600-crop-1760194569314646528000.jpeg""></a> Thanh b&igrave;nh, nguy&ecirc;n sơ, những d&atilde;y n&uacute;i đ&aacute; v&ocirc;i ở Hữu Lũng (Lạng Sơn) từ trước năm 2012 l&agrave; một chốn xa đầy lạ lẫm. Nhưng nay th&igrave; kh&aacute;c, Hữu Lũng đ&atilde; th&agrave;nh &#039;th&aacute;nh địa&#039; của những người y&ecirc;u thể thao leo n&uacute;i mạo hiểm khắp thế giới t&igrave;m về. Những v&aacute;ch đ&aacute; nguy&ecirc;n sơ giờ l&agrave; t&agrave;i nguy&ecirc;n qu&yacute;, tạo sinh kế dồi d&agrave;o, l&agrave; điển h&igrave;nh du lịch sinh th&aacute;i, mạo hiểm đang ph&aacute;t triển tại VN.",https://thanhnien.vn/huu-lung-va-nhung-vach-da-de-trung-vang-185251011220956029.htm
0454fb013e597892a998598612dd0547,Chung d&ograve;ng m&aacute;u Lạc Hồng: Tự h&agrave;o l&agrave; người Việt Nam tr&ecirc;n đất kh&aacute;ch,2025-10-12T05:52:00,Thời sự,"<a href=""https://thanhnien.vn/chung-dong-mau-lac-hong-tu-hao-la-nguoi-viet-nam-tren-dat-khach-185251011202407315.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760188443699-1760188444998338512994-250-0-1500-2000-crop-17601884578411339249684.jpeg""></a> 8 năm trước, &ocirc;ng Đinh Ho&agrave;ng H&agrave; v&agrave; gia đ&igrave;nh rời qu&ecirc; hương đến Singapore để sinh sống v&agrave; l&agrave;m việc. Với &ocirc;ng, việc ra đi chỉ l&agrave; h&agrave;nh tr&igrave;nh học hỏi, t&iacute;ch lũy tri thức v&agrave; s&aacute;ng kiến để sau n&agrave;y trở về đ&oacute;ng g&oacute;p cho qu&ecirc; hương.",https://thanhnien.vn/chung-dong-mau-lac-hong-tu-hao-la-nguoi-viet-nam-tren-dat-khach-185251011202407315.htm
85ac093690ed8cfbbb41be01e64d8b3b,"Sang t&ecirc;n xe m&aacute;y c&ograve;n vướng, người d&acirc;n c&ograve;n ngại",2025-10-12T05:43:00,Thời sự,"<a href=""https://thanhnien.vn/sang-ten-xe-may-con-vuong-nguoi-dan-con-ngai-185251011224144372.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760197179364-17601971797372128740141.jpeg""></a> Bạn đọc mong muốn c&oacute; cơ chế sang t&ecirc;n xe m&aacute;y trực tuyến để tạo điều kiện thuận lợi cho người d&acirc;n, tiết kiệm thời gian, khuyến kh&iacute;ch mọi người tham gia &#039;l&agrave;m sạch&#039; dữ liệu phương tiện.",https://thanhnien.vn/sang-ten-xe-may-con-vuong-nguoi-dan-con-ngai-185251011224144372.htm
dc4258d750d693f0903cbe4f09f17130,X&acirc;y dựng trung t&acirc;m t&agrave;i ch&iacute;nh quốc tế để tạo bước ph&aacute;t triển đột ph&aacute;,2025-10-12T05:36:00,Thời sự,"<a href=""https://thanhnien.vn/xay-dung-trung-tam-tai-chinh-quoc-te-de-tao-buoc-phat-trien-dot-pha-185251011185327449.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/tieudiemtrung-tam-tai-chinh-quoc-te-phoi-canh-1760183443084286906682-0-70-552-953-crop-17601834529461919551692.jpg""></a> Đ&acirc;y l&agrave; chủ trương đột ph&aacute; kh&ocirc;ng chỉ th&uacute;c đẩy nhanh sự ph&aacute;t triển của TP.HCM m&agrave; c&ograve;n l&agrave; sự định vị quốc gia tr&ecirc;n bản đồ kinh tế to&agrave;n cầu. Đ&acirc;y cũng l&agrave; sự đột ph&aacute; x&oacute;a bỏ &#039;điểm nghẽn của điểm nghẽn&#039; l&agrave; thể chế.",https://thanhnien.vn/xay-dung-trung-tam-tai-chinh-quoc-te-de-tao-buoc-phat-trien-dot-pha-185251011185327449.htm
ae179c804e316a62b361ac06568f9ef2,Xe kinh doanh vận tải dưới 8 chỗ: Bắt buộc lắp thiết bị ghi nhận h&igrave;nh ảnh t&agrave;i xế?,2025-10-12T05:22:00,Thời sự,"<a href=""https://thanhnien.vn/xe-kinh-doanh-van-tai-duoi-8-cho-bat-buoc-lap-thiet-bi-ghi-nhan-hinh-anh-tai-xe-185251011184715822.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/c-lap-thiet-bi-ghi-nhan-hinh-anh-nguoi-lai-xe-doi-voi-o-to-kinh-doanh-van-tai-duoi-8-cho-ngoianh-nguyen-tuan-copy-17601830878-2-0-642-1024-crop-1760183106296180490980.jpg""></a> Ch&iacute;nh phủ đề xuất bắt buộc lắp thiết bị ghi nhận h&igrave;nh ảnh người l&aacute;i xe đối với &ocirc; t&ocirc; kinh doanh vận tải dưới 8 chỗ ngồi v&agrave; xe vận tải nội bộ.",https://thanhnien.vn/xe-kinh-doanh-van-tai-duoi-8-cho-bat-buoc-lap-thiet-bi-ghi-nhan-hinh-anh-tai-xe-185251011184715822.htm
c3ceaae7dce5dcea0af77bec3284c18b,"X&oacute;t cảnh người chết cuộn chiếu, c&ocirc; g&aacute;i trẻ l&agrave;m dự &aacute;n tặng &aacute;o quan",2025-10-12T05:04:00,Thời sự,"<a href=""https://thanhnien.vn/xot-canh-nguoi-chet-cuon-chieu-co-gai-tre-lam-du-an-tang-ao-quan-185251007215033527.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/7/4-nhom-thien-nguyen-lien-tam-17598489532092013139370-72-0-1352-2048-crop-17598490894221436369254.jpg""></a> Tận mắt chứng kiến cảnh người sống kh&ocirc;ng đủ cơm ăn, mất đi cũng kh&ocirc;ng c&oacute; nổi một chiếc quan t&agrave;i y&ecirc;n nghỉ, chị Cao Hữu Ho&agrave;ng V&acirc;n (34 tuổi, ở TP.HCM) c&ugrave;ng c&aacute;c cộng sự đ&atilde; lập Nh&oacute;m thiện nguyện Li&ecirc;n T&acirc;m, mang đến hơi ấm cho những phận đời lay lắt v&agrave; sự trọn vẹn cuối c&ugrave;ng cho người đ&atilde; khuất.",https://thanhnien.vn/xot-canh-nguoi-chet-cuon-chieu-co-gai-tre-lam-du-an-tang-ao-quan-185251007215033527.htm
33a060ea63f9f8299ed396cc6d2826c0,"Con muốn sống: Người mẹ ngh&egrave;o cầu cứu, &#039;sẽ b&aacute;n nh&agrave; để cứu con ung thư&#039;",2025-10-12T04:47:00,Thời sự,"<a href=""https://thanhnien.vn/con-muon-song-nguoi-me-ngheo-cau-cuu-se-ban-nha-de-cuu-con-ung-thu-185251009223621333.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/ung-thu-1760023669608734028705-107-0-1707-2560-crop-1760176437197332381497.jpg""></a> Gia đ&igrave;nh hộ ngh&egrave;o, kh&ocirc;ng c&ograve;n t&agrave;i sản n&agrave;o ngo&agrave;i căn nh&agrave; nhỏ ở qu&ecirc;. Người mẹ trẻ n&oacute;i sẽ b&aacute;n nh&agrave; để cứu con đang chống chọi với bệnh ung thư hạch.",https://thanhnien.vn/con-muon-song-nguoi-me-ngheo-cau-cuu-se-ban-nha-de-cuu-con-ung-thu-185251009223621333.htm
83fb818a127d10fe1f2b1d9a4e7dffd2,Người TP.HCM tập kết h&agrave;ng gửi v&ugrave;ng lũ miền Bắc: &#039;Nơi n&agrave;o cũng l&agrave; người một nh&agrave;&#039;,2025-10-12T04:16:00,Thời sự,"<a href=""https://thanhnien.vn/nguoi-tphcm-tap-ket-hang-gui-vung-lu-mien-bac-noi-nao-cung-la-nguoi-mot-nha-18525101017265783.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/nguoi-dan-tphcm-lu-lut-17601044652731621911921-18-0-1618-2560-crop-17601046632691342253925.jpg""></a> Những chuyến xe nghĩa t&igrave;nh rời TP.HCM trong đ&ecirc;m, mang theo sữa, thuốc v&agrave; cả hơi ấm phương Nam gửi đến miền Bắc đang oằn m&igrave;nh v&igrave; lũ lụt.",https://thanhnien.vn/nguoi-tphcm-tap-ket-hang-gui-vung-lu-mien-bac-noi-nao-cung-la-nguoi-mot-nha-18525101017265783.htm
b808f4886b2d3093f60d4fc6c6e1f767,Độc đ&aacute;o trụ sở UBND phường S&agrave;i G&ograve;n cổ hơn nh&agrave; thờ Đức B&agrave; ở TP.HCM,2025-10-12T04:09:00,Thời sự,"<a href=""https://thanhnien.vn/doc-dao-tru-so-ubnd-phuong-sai-gon-co-hon-nha-tho-duc-ba-o-tphcm-185251008211409994.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/9/tru-so-ubnd-phuong-sai-gon-co-hon-nha-tho-duc-ba-1760024952371711678439-67-0-1317-2000-crop-17600280656291773769441.jpg""></a> &Iacute;t ai biết, trụ sở UBND phường S&agrave;i G&ograve;n gần 150 tuổi cổ hơn nh&agrave; thờ Đức B&agrave;, l&agrave; c&ocirc;ng tr&igrave;nh kiến tr&uacute;c Ph&aacute;p đặc sắc ở trung t&acirc;m TP.HCM.",https://thanhnien.vn/doc-dao-tru-so-ubnd-phuong-sai-gon-co-hon-nha-tho-duc-ba-o-tphcm-185251008211409994.htm
3afe9a7696b65f048ad88b7e3d9398a5,"MTTQ Việt Nam thăm hỏi, tặng qu&agrave; nh&acirc;n d&acirc;n v&ugrave;ng ngập lũ Th&aacute;i Nguy&ecirc;n, Bắc Ninh",2025-10-11T22:24:00,Thời sự,"<a href=""https://thanhnien.vn/mttq-viet-nam-tham-hoi-tang-qua-nhan-dan-vung-ngap-lu-thai-nguyen-bac-ninh-185251011213119806.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/ha-thi-nga-3-17601928657731975522566-18-0-423-648-crop-1760192982558251777371.jpg""></a> Ng&agrave;y 11.10, đo&agrave;n c&ocirc;ng t&aacute;c của Ủy ban Trung ương Mặt trận Tổ quốc (MTTQ) Việt Nam do b&agrave; H&agrave; Thị Nga, Ph&oacute; chủ tịch Ủy ban Trung ương MTTQ Việt Nam, l&agrave;m trưởng đo&agrave;n đ&atilde; tới thăm hỏi, tặng qu&agrave; người d&acirc;n v&agrave; lực lượng hỗ trợ nh&acirc;n d&acirc;n khắc phục hậu quả b&atilde;o lũ tại c&aacute;c tỉnh Th&aacute;i Nguy&ecirc;n, Bắc Ninh.",https://thanhnien.vn/mttq-viet-nam-tham-hoi-tang-qua-nhan-dan-vung-ngap-lu-thai-nguyen-bac-ninh-185251011213119806.htm
22454a1f68d32322fc5a6e58923d9912,Chủ tịch UBND tỉnh L&acirc;m Đồng: &#039;Kh&ocirc;ng để tồn tại lời hứa tr&ecirc;n giấy&#039;,2025-10-11T20:35:00,Thời sự,"<a href=""https://thanhnien.vn/chu-tich-ubnd-tinh-lam-dong-khong-de-ton-tai-loi-hua-tren-giay-185251011182850658.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/base64-1760184094561582681043-0-55-1041-1721-crop-1760189918688282233617.jpeg""></a> Chủ tịch UBND tỉnh L&acirc;m Đồng Hồ Văn Mười cho biết như vậy tại buổi họp b&aacute;o c&ocirc;ng bố kết quả Đại hội đại biểu Đảng bộ tỉnh lần thứ I v&agrave;o chiều 11.10. &Ocirc;ng cũng cho hay, tr&ecirc;n địa b&agrave;n hiện c&oacute; hơn 300 dự &aacute;n với tổng vốn h&agrave;ng chục ngh&igrave;n tỉ đồng đang bị &aacute;ch tắc...",https://thanhnien.vn/chu-tich-ubnd-tinh-lam-dong-khong-de-ton-tai-loi-hua-tren-giay-185251011182850658.htm
719e19de6705d12f35c6daead23bb9c5,3 ph&oacute; b&iacute; thư Th&agrave;nh ủy TP.HCM kiểm tra c&ocirc;ng t&aacute;c chuẩn bị đại hội,2025-10-11T19:41:00,Thời sự,"<a href=""https://thanhnien.vn/3-pho-bi-thu-thanh-uy-tphcm-kiem-tra-cong-tac-chuan-bi-dai-hoi-185251011191355592.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/thum-bao-thanh-nien-17601853413731090916496-0-142-2389-3965-crop-1760185360315756986469.jpg""></a> L&atilde;nh đạo Th&agrave;nh ủy TP.HCM kiểm tra c&ocirc;ng t&aacute;c chuẩn bị triển l&atilde;m b&aacute;o ch&iacute; - xuất bản, khu trưng b&agrave;y sản phẩm khoa học c&ocirc;ng nghệ v&agrave; tổng duyệt chương tr&igrave;nh nghệ thuật ch&agrave;o mừng khai mạc Đại hội Đảng bộ TP.HCM lần thứ I.",https://thanhnien.vn/3-pho-bi-thu-thanh-uy-tphcm-kiem-tra-cong-tac-chuan-bi-dai-hoi-185251011191355592.htm
78cf52ee46400a0b04417fb356671b45,"Đ&agrave; Nẵng: Hai xe bồn bốc ch&aacute;y dữ dội gần c&acirc;y xăng, đưa xe robot ứng cứu",2025-10-11T19:40:00,Thời sự,"<a href=""https://thanhnien.vn/da-nang-hai-xe-bon-boc-chay-du-doi-gan-cay-xang-dua-xe-robot-ung-cuu-185251011191745682.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/1000014188-17601844244161193941660-0-0-1250-2000-crop-1760185020188966263054.jpg""></a> Hai xe bồn chở xăng dầu bất ngờ bốc ch&aacute;y dữ dội, ph&aacute;t ra nhiều tiếng nổ gần c&acirc;y xăng. C&ocirc;ng an TP.Đ&agrave; Nẵng điều động lực lượng c&oacute; cả xe robot chữa ch&aacute;y đến hiện trường.",https://thanhnien.vn/da-nang-hai-xe-bon-boc-chay-du-doi-gan-cay-xang-dua-xe-robot-ung-cuu-185251011191745682.htm
0c1e5390bacc907b1ee42af852322b0d,Vẫn c&ograve;n hơn 10.200 nh&agrave; bị ngập do mưa lũ sau b&atilde;o Matmo,2025-10-11T19:26:00,Thời sự,"<a href=""https://thanhnien.vn/van-con-hon-10200-nha-bi-ngap-do-mua-lu-sau-bao-matmo-18525101118553766.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760183439618-1760183441758111830748-250-0-1500-2000-crop-1760183539245348114311.jpeg""></a> Đến 17 giờ ng&agrave;y 11.10, c&aacute;c địa phương chịu ảnh hưởng bởi mưa lũ sau b&atilde;o Matmo (b&atilde;o số 11) vẫn c&ograve;n 10.267 nh&agrave; d&acirc;n bị ngập, khoảng 76.142 kh&aacute;ch h&agrave;ng vẫn bị mất điện, tổng thiệt hại kinh tế ước t&iacute;nh tr&ecirc;n 7.050 tỉ đồng.",https://thanhnien.vn/van-con-hon-10200-nha-bi-ngap-do-mua-lu-sau-bao-matmo-18525101118553766.htm
fb5ad5fff38af1393dc889e4af5d1322,Đề xuất s&aacute;p nhập Bệnh viện E v&agrave;o Bệnh viện Bạch Mai,2025-10-11T19:18:00,Thời sự,"<a href=""https://thanhnien.vn/de-xuat-sap-nhap-benh-vien-e-vao-benh-vien-bach-mai-185251011183342425.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/bvbm-trung-tam-cap-cuu-17601814542351968076994-67-0-467-640-crop-1760181466461304839004.jpg""></a> Trong số 39 bệnh viện trực thuộc, Bộ Y tế đề xuất 25 bệnh viện tiếp tục trực thuộc. Bệnh viện Bạch Mai sẽ c&oacute; chuỗi bệnh viện, với việc tiếp nhận s&aacute;p nhập Bệnh viện E.",https://thanhnien.vn/de-xuat-sap-nhap-benh-vien-e-vao-benh-vien-bach-mai-185251011183342425.htm
8a0b911a495a3eb078d64f9d870c2142,Phường Văn Miếu - Quốc Tử Gi&aacute;m th&ocirc;ng tin về vụ ch&aacute;y nh&agrave; khiến 5 người chết,2025-10-11T18:29:00,Thời sự,"<a href=""https://thanhnien.vn/phuong-van-mieu-quoc-tu-giam-thong-tin-ve-vu-chay-nha-khien-5-nguoi-chet-185251011175130757.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/30f45e24d7475a190356-1760151316299404949977-17601797471351800793022-209-0-1413-1926-crop-1760179990864712814354.jpg""></a> Ch&iacute;nh quyền sở tại cho biết, sơ bộ đ&aacute;nh gi&aacute; cho thấy, do ph&aacute;t sinh ch&aacute;y tại tầng 1 rồi ch&aacute;y lan l&ecirc;n tầng tr&ecirc;n đ&atilde; khiến 5 người trong căn nh&agrave; ở ng&otilde; 180 Kim Hoa (H&agrave; Nội) tử vong.",https://thanhnien.vn/phuong-van-mieu-quoc-tu-giam-thong-tin-ve-vu-chay-nha-khien-5-nguoi-chet-185251011175130757.htm
753ff513b021f646b8b42c5ad1699f64,Thứ trưởng Bộ VH-TT-DL n&oacute;i l&yacute; do chưa đề xuất m&ocirc; h&igrave;nh tập đo&agrave;n b&aacute;o ch&iacute;,2025-10-11T18:29:00,Thời sự,"<a href=""https://thanhnien.vn/thu-truong-bo-vh-tt-dl-noi-ly-do-chua-de-xuat-mo-hinh-tap-doan-bao-chi-185251011172616726.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/le-hai-binh-luat-bao-chi-3-17601781731021955536407-167-671-819-1715-crop-1760178286140907743816.jpg""></a> Thứ trưởng thường trực Bộ VH-TT-DL L&ecirc; Hải B&igrave;nh n&oacute;i về l&yacute; do r&uacute;t đề xuất về m&ocirc; h&igrave;nh tổ hợp, tập đo&agrave;n b&aacute;o ch&iacute; tại luật B&aacute;o ch&iacute; (sửa đổi).",https://thanhnien.vn/thu-truong-bo-vh-tt-dl-noi-ly-do-chua-de-xuat-mo-hinh-tap-doan-bao-chi-185251011172616726.htm
e656aea92020b3b08510c05da38b5123,Đổi nơi đăng k&yacute; kh&aacute;m chữa bệnh bảo hiểm y tế ban đầu c&oacute; mất ph&iacute; kh&ocirc;ng?,2025-10-11T18:05:00,Lao động - Việc làm,"<a href=""https://thanhnien.vn/doi-noi-dang-ky-kham-chua-benh-bao-hiem-y-te-ban-dau-co-mat-phi-khong-185251011162007167.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/13232fe16e8fe3d1ba9e-1760174175166906324851-106-0-1706-2560-crop-1760174247671420589119.jpg""></a> Người tham gia bảo hiểm y tế c&oacute; quyền lựa chọn v&agrave; thay đổi nơi đăng k&yacute; kh&aacute;m, chữa bệnh ban đầu theo quy định v&agrave; kh&ocirc;ng phải trả bất kỳ khoản ph&iacute; n&agrave;o.",https://thanhnien.vn/doi-noi-dang-ky-kham-chua-benh-bao-hiem-y-te-ban-dau-co-mat-phi-khong-185251011162007167.htm
51196cb9370e73b80845aa77a91d6fc0,Chủ tịch H&agrave; Nội: Đối mặt thi&ecirc;n tai k&eacute;p l&agrave; ph&eacute;p thử thật sự cho ch&iacute;nh quyền,2025-10-11T18:01:00,Thời sự,"<a href=""https://thanhnien.vn/chu-tich-ha-noi-doi-mat-thien-tai-kep-la-phep-thu-that-su-cho-chinh-quyen-185251011172500783.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/chu-tich-ha-noi-chong-ngap-lut-1-1760178121912873652619-218-0-1818-2560-crop-17601782580131858089085.jpg""></a> Theo Chủ tịch UBND TP.H&agrave; Nội Trần Sỹ Thanh, chưa bao giờ th&agrave;nh phố phải đối mặt với thi&ecirc;n tai k&eacute;p như lần n&agrave;y. Mưa đặc biệt lớn, g&acirc;y &aacute;p lực khủng khiếp l&ecirc;n hệ thống đ&ecirc; điều v&agrave; tho&aacute;t nước. Đ&acirc;y l&agrave; ph&eacute;p thử thật sự cho ch&iacute;nh quyền c&aacute;c cấp.",https://thanhnien.vn/chu-tich-ha-noi-doi-mat-thien-tai-kep-la-phep-thu-that-su-cho-chinh-quyen-185251011172500783.htm
f2c823bd7bc479d191c98e4b093ac696,"Miền Bắc sắp mưa lớn 4 ng&agrave;y, r&eacute;t đậm đến sớm",2025-10-11T17:52:00,Thời sự,"<a href=""https://thanhnien.vn/mien-bac-sap-mua-lon-4-ngay-ret-dam-den-som-185251011172442422.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760177732332-17601777332931306840398-71-0-1321-2000-crop-1760177993281578247072.jpeg""></a> C&aacute;c tỉnh miền Bắc sắp bước v&agrave;o đợt mưa lớn 4 ng&agrave;y. Kh&ocirc;ng kh&iacute; lạnh dự b&aacute;o sẽ hoạt động mạnh hơn từ th&aacute;ng 11 v&agrave; r&eacute;t đậm ở c&aacute;c tỉnh miền Bắc c&oacute; khả năng xuất hiện từ nửa cuối th&aacute;ng 12.",https://thanhnien.vn/mien-bac-sap-mua-lon-4-ngay-ret-dam-den-som-185251011172442422.htm
0e457c85b9096a0bbedec77e7651c7e4,Bắt 4 nghi phạm trộm cắp t&agrave;i sản của người d&acirc;n chạy lũ,2025-10-11T17:22:00,Pháp luật,"<a href=""https://thanhnien.vn/bat-4-nghi-pham-trom-cap-tai-san-cua-nguoi-dan-chay-lu-185251011170808467.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/anh-trom-chay-lu-1-1760177089638421737090-0-0-1600-2560-crop-1760177239822996743591.jpg""></a> Lợi dụng khi nước lũ d&acirc;ng cao, người d&acirc;n phải đi sơ t&aacute;n, 3 anh em trai v&agrave; 1 người em họ ch&egrave;o thuyền đi trộm cắp t&agrave;i sản.",https://thanhnien.vn/bat-4-nghi-pham-trom-cap-tai-san-cua-nguoi-dan-chay-lu-185251011170808467.htm
d6341a9a63ffcbb52b5b0db97d2b9e2e,"Cầm đầu nh&oacute;m &#039;qu&aacute;i xế&#039; g&acirc;y n&aacute;o loạn đ&ecirc;m giao thừa, trốn lệnh truy n&atilde;",2025-10-11T17:21:00,Thời sự,"<a href=""https://thanhnien.vn/cam-dau-nhom-quai-xe-gay-nao-loan-dem-giao-thua-tron-lenh-truy-na-185251011152232487.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/4257960526650264756-1760170226933345342507-152-0-752-960-crop-17601709460251119318407.jpg""></a> Bị can 17 tuổi từng cầm đầu đo&agrave;n xe &#039;đổ phố&#039; g&acirc;y n&aacute;o loạn đ&ecirc;m giao thừa ở TP.Đ&agrave; Nẵng đ&atilde; bị bắt sau hơn 8 th&aacute;ng trốn lệnh truy n&atilde;.",https://thanhnien.vn/cam-dau-nhom-quai-xe-gay-nao-loan-dem-giao-thua-tron-lenh-truy-na-185251011152232487.htm
527ddb062826267fab13c3087c07476a,"Kh&aacute;nh H&ograve;a ti&ecirc;u hủy gần 40 tấn heo, g&agrave; dịch bệnh",2025-10-11T17:15:00,Thời sự,"<a href=""https://thanhnien.vn/khanh-hoa-tieu-huy-gan-40-tan-heo-ga-dich-benh-185251011144556333.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/z71053594980548c60682f2f7387910a6b510df8c14d53-17601694174181134579307-0-0-1600-2560-crop-17601695517411622809399.jpg""></a> Trong 3 th&aacute;ng, Kh&aacute;nh H&ograve;a ghi nhận 716 con heo v&agrave; 1.041 con gia cầm buộc phải ti&ecirc;u hủy do mắc dịch tả heo ch&acirc;u Phi v&agrave; c&uacute;m gia cầm tại 13 x&atilde;, phường.",https://thanhnien.vn/khanh-hoa-tieu-huy-gan-40-tan-heo-ga-dich-benh-185251011144556333.htm
